tconst,titleType,originalTitle,startYear,runtimeMinutes,numVotes,ordering,region,main_genre,secondary_genre
2309788,movie,The Gatekeepers,2012,101,5728,16,CA,Documentary,History
2314792,tvSeries,Low Winter Sun,2013,43,5957,10,CA,Crime,Drama
2314952,tvSeries,Comedians in Cars Getting Coffee,2012,20,13208,15,CA,Comedy,Family
2315200,movie,"Les garÃ§ons et Guillaume, Ã  table!",2013,85,7908,25,CA,Comedy,No tiene
2319283,tvSeries,Moone Boy,2012,23,6439,4,CA,Comedy,No tiene
2319580,movie,The Grand Seduction,2013,113,18560,5,CA,Comedy,No tiene
2325741,movie,V tumane,2012,127,3273,7,CA,Drama,History
2328813,movie,Trudno byt bogom,2013,177,6093,22,CA,Drama,Sci-Fi
2333598,movie,7 cajas,2012,105,5954,20,CA,Adventure,Crime
2334649,movie,Fruitvale Station,2013,85,84031,6,CA,Biography,Crime
2334896,movie,The Dirties,2013,83,7563,6,CA,Crime,Drama
2338232,tvSeries,The Michael J. Fox Show,2013,30,5392,11,CA,Comedy,No tiene
2340036,tvSeries,Family Tree,2013,30,3589,8,CA,Comedy,No tiene
2340650,movie,East Side Sushi,2014,106,4445,15,CA,Comedy,Drama
2342652,tvSeries,Getting On,2013,30,3807,15,CA,Comedy,No tiene
2345459,tvSeries,8 Out of 10 Cats Does Countdown,2012,30,6300,10,CA,Comedy,Game-Show
2345481,tvSeries,Being Mary Jane,2013,60,4162,4,CA,Drama,Romance
2351310,movie,Gamgi,2013,122,13992,17,CA,Action,Drama
2353767,movie,Tusen ganger god natt,2013,117,8012,21,CA,Drama,War
2355540,movie,Cutie and the Boxer,2013,82,4693,17,CA,Biography,Documentary
2358913,movie,Berserk: Ougon jidai-hen III - Kourin,2013,110,11035,15,CA,Action,Adventure
2364975,movie,Vi Ã¤r bÃ¤st!,2013,102,11000,9,CA,Drama,Music
2366450,movie,Stories We Tell,2012,108,13818,5,CA,Documentary,No tiene
2371486,movie,Hoi-sa-won,2012,96,6272,2,CA,Action,Crime
2374902,movie,MÃ¡lmhaus,2013,97,7523,4,CA,Drama,No tiene
2375605,movie,The Act of Killing,2012,117,39513,8,CA,Biography,Crime
2378830,movie,Sommeren '92,2015,93,4611,18,CA,Biography,Comedy
2379082,movie,Monster Pies,2013,85,3045,2,CA,Drama,Romance
2380247,movie,The Central Park Five,2012,119,7765,4,CA,Crime,Documentary
2380331,movie,Words and Pictures,2013,111,11207,7,CA,Comedy,Drama
2389182,movie,Cheap Thrills,2013,88,19930,9,CA,Comedy,Crime
2390361,movie,Enough Said,2013,93,64691,38,CA,Comedy,Drama
2392830,movie,A Quiet Passion,2016,125,6073,23,CA,Biography,Drama
2393813,tvSeries,Graceland,2013,42,17340,16,CA,Action,Crime
2394063,movie,Too Late,2015,107,3782,15,CA,Drama,Mystery
2395417,movie,Still Life,2013,92,8543,20,CA,Drama,No tiene
2395482,tvSeries,Surviving Jack,2014,30,4890,10,CA,Comedy,No tiene
2396224,movie,It's Such a Beautiful Day,2012,62,14912,8,CA,Animation,Comedy
2398231,movie,The Homesman,2014,122,34449,26,CA,Drama,Western
2400283,movie,An...,2012,111,8245,7,CA,Drama,Romance
2400291,movie,The Barkley Marathons: The Race That Eats Its Young,2014,89,5468,6,CA,Adventure,Documentary
2400391,tvSeries,Legit,2013,30,8644,16,CA,Comedy,No tiene
2400736,tvSeries,Trophy Wife,2013,30,7181,18,CA,Comedy,No tiene
2402129,tvSeries,King & Maxwell,2013,60,3814,13,CA,Crime,Drama
2404425,movie,Woman in Gold,2015,109,61001,16,CA,Biography,Drama
2404461,movie,Le passÃ©,2013,130,49931,8,CA,Drama,Mystery
2409302,movie,Jigoku de naze warui,2013,129,8650,11,CA,Action,Comedy
2414766,movie,OXV: The Manual,2013,109,14581,4,CA,Mystery,Romance
2415112,tvMovie,A Bride for Christmas,2012,84,4343,1,CA,Comedy,Romance
2415458,movie,The Wolfpack,2015,90,13267,8,CA,Biography,Documentary
2425486,movie,Gloria,2013,110,9140,4,CA,Comedy,Drama
2427220,tvSeries,Crossing Lines,2013,43,13433,23,CA,Action,Crime
2427892,movie,Tom Ã  la ferme,2013,102,18716,17,CA,Drama,Mystery
2440036,movie,Hiss Dokhtarha Faryad Nemizanand,2013,106,5088,5,CA,Drama,No tiene
2452254,movie,Clouds of Sils Maria,2014,124,30480,47,CA,Drama,No tiene
2457282,movie,Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari,2013,116,3871,11,CA,Animation,Drama
2459156,movie,Copenhagen,2014,98,13575,11,CA,Adventure,Drama
2473794,movie,Mr. Turner,2014,150,26582,4,CA,Biography,Drama
2474310,movie,Viharsarok,2014,105,4448,27,CA,Drama,Romance
2481198,movie,Sunshine on Leith,2013,100,7209,17,CA,Comedy,Drama
2494280,movie,Stretch,2014,94,31601,14,CA,Comedy,Crime
2504404,movie,Wolf,2013,122,3901,8,CA,Crime,Drama
2510028,movie,Frontera,2014,103,8238,6,CA,Drama,Thriller
2514438,tvSeries,High Maintenance,2012,30,4959,7,CA,Comedy,No tiene
2515030,movie,Escobar: Paradise Lost,2014,120,22893,32,CA,Crime,Drama
2515462,tvSeries,Rake,2014,43,3304,4,CA,Comedy,Crime
2520512,tvSeries,Maron,2013,22,5146,9,CA,Comedy,No tiene
2546866,tvSeries,Uncle,2012,30,4205,3,CA,Comedy,No tiene
2554946,tvMiniSeries,The Casual Vacancy,2015,180,3181,9,CA,Drama,No tiene
2555268,movie,Maidentrip,2013,82,3933,7,CA,Adventure,Biography
2560102,movie,Lilting,2014,83,6457,6,CA,Drama,Romance
2567712,movie,Starred Up,2013,106,47613,23,CA,Crime,Drama
2577192,tvMiniSeries,Howards End,2017,240,6217,23,CA,Drama,Romance
2582590,tvSeries,Vicious,2013,23,9141,11,CA,Comedy,No tiene
2603596,tvSeries,The Wrong Mans,2013,29,7689,4,CA,Comedy,Crime
2608368,tvSeries,Real Husbands of Hollywood,2013,21,4375,4,CA,Comedy,No tiene
